GeoID,AoA,cd,cl,cm,clp,clv,cdp,cdv,cd_stdev,cl_stdev,cm_stdev,cd_stderr,cl_stderr,cm_stderr,cd_ci95,cl_ci95,cm_ci95
LHC053,4,0.092358,1.139335,-0.229414,1.140086,-0.000751,0.070513,0.021846,0.001233,0.007891,0.014100,0.000551,0.003525,0.006298,0.001079,0.006909,0.012344
LHC053,6,0.112545,1.334132,-0.287409,1.335152,-0.001020,0.090761,0.021784,0.001507,0.009574,0.015519,0.000674,0.004278,0.006935,0.001320,0.008386,0.013592
LHC053,8,0.137623,1.528193,-0.338118,1.529472,-0.001279,0.115870,0.021753,0.002118,0.011465,0.016450,0.000947,0.005125,0.007353,0.001856,0.010045,0.014412
LHC053,10,0.167677,1.712756,-0.380436,1.714288,-0.001531,0.146059,0.021618,0.002744,0.013207,0.019025,0.001227,0.005905,0.008507,0.002404,0.011574,0.016673
LHC053,12,0.199043,1.861543,-0.398470,1.863336,-0.001793,0.177687,0.021355,0.003410,0.013519,0.020660,0.001525,0.006045,0.009238,0.002989,0.011848,0.018107
LHC053,14,0.234703,1.967460,-0.370105,1.969498,-0.002038,0.213814,0.020888,0.003657,0.012213,0.019009,0.000817,0.002730,0.004248,0.001602,0.005350,0.008327
LHC053,16,0.347662,1.794978,-0.174618,1.797634,-0.002656,0.328281,0.019381,0.010559,0.037829,0.039028,0.001784,0.006393,0.006595,0.003497,0.012530,0.012927
LHC053,18,0.420334,1.726529,-0.181365,1.729518,-0.002989,0.401362,0.018972,0.012909,0.049722,0.047716,0.002041,0.007862,0.007545,0.004000,0.015409,0.014788
LHC053,20,0.508007,1.713789,-0.309399,1.716920,-0.003131,0.490031,0.017976,0.019491,0.064014,0.091259,0.003081,0.010119,0.014426,0.006039,0.019833,0.028274
LHC053,22,0.588581,1.742615,-0.320607,1.746233,-0.003618,0.571040,0.017541,0.021768,0.066903,0.078459,0.003442,0.010579,0.012406,0.006746,0.020734,0.024315
LHC054,4,0.110035,1.236900,-0.241023,1.237620,-0.000719,0.088030,0.022005,0.001276,0.008064,0.013229,0.000570,0.003599,0.005904,0.001116,0.007054,0.011572
LHC054,6,0.131973,1.441579,-0.305668,1.442536,-0.000957,0.109931,0.022043,0.001657,0.009973,0.013828,0.000740,0.004455,0.006178,0.001451,0.008732,0.012108
LHC054,8,0.158082,1.636518,-0.361697,1.637734,-0.001216,0.136069,0.022013,0.002342,0.011871,0.017172,0.001046,0.005300,0.007667,0.002050,0.010388,0.015027
LHC054,10,0.189383,1.835679,-0.422865,1.837185,-0.001506,0.167446,0.021936,0.003034,0.013097,0.019925,0.001355,0.005850,0.008899,0.002656,0.011466,0.017443
LHC054,12,0.223264,2.006481,-0.456942,2.008299,-0.001818,0.201424,0.021840,0.003506,0.012936,0.021847,0.001565,0.005773,0.009751,0.003067,0.011316,0.019111
LHC054,14,0.256927,2.122260,-0.449861,2.124380,-0.002121,0.235363,0.021564,0.003269,0.012106,0.019091,0.000731,0.002706,0.004268,0.001432,0.005304,0.008365
LHC054,16,0.295858,2.185420,-0.390722,2.187804,-0.002385,0.274818,0.021040,0.003675,0.012206,0.020947,0.000631,0.002096,0.003597,0.001237,0.004108,0.007051
LHC054,18,0.358420,2.150881,-0.271719,2.153558,-0.002677,0.338032,0.020388,0.005669,0.024715,0.028745,0.000911,0.003972,0.004620,0.001786,0.007785,0.009055
LHC054,20,0.505019,1.901213,-0.169625,1.904703,-0.003490,0.485990,0.019030,0.013471,0.036917,0.036324,0.002166,0.005937,0.005842,0.004246,0.011637,0.011450
LHC054,22,0.619622,2.005132,-0.316623,2.008827,-0.003695,0.601132,0.018490,0.021772,0.075765,0.049727,0.003442,0.011977,0.007861,0.006746,0.023475,0.015408
LHC055,4,0.073375,0.828491,-0.111234,0.829131,-0.000640,0.051713,0.021663,0.001300,0.008439,0.014527,0.000580,0.003766,0.006483,0.001137,0.007381,0.012707
LHC055,6,0.089550,1.028799,-0.164315,1.029601,-0.000802,0.067784,0.021767,0.001446,0.009784,0.014911,0.000646,0.004368,0.006657,0.001265,0.008562,0.013047
LHC055,8,0.110132,1.222272,-0.217206,1.223252,-0.000979,0.088334,0.021798,0.001958,0.011134,0.015776,0.000875,0.004973,0.007047,0.001715,0.009748,0.013812
LHC055,10,0.135309,1.417987,-0.273253,1.419190,-0.001204,0.113448,0.021861,0.002907,0.013407,0.017617,0.001299,0.005990,0.007871,0.002546,0.011741,0.015428
LHC055,12,0.164620,1.600972,-0.308901,1.602399,-0.001427,0.142728,0.021891,0.003547,0.013454,0.021683,0.001583,0.006004,0.009677,0.003102,0.011769,0.018967
LHC055,14,0.201084,1.772377,-0.334418,1.774045,-0.001667,0.179164,0.021919,0.003539,0.011883,0.021695,0.000791,0.002657,0.004851,0.001551,0.005208,0.009509
LHC055,16,0.238257,1.920723,-0.353995,1.922596,-0.001873,0.216465,0.021792,0.003487,0.011400,0.021269,0.000589,0.001927,0.003595,0.001155,0.003777,0.007046
LHC055,18,0.276712,2.032457,-0.409356,2.034348,-0.001891,0.255054,0.021658,0.004098,0.012282,0.024497,0.000648,0.001941,0.003872,0.001270,0.003805,0.007590
LHC055,20,0.356121,1.980458,-0.608564,1.982176,-0.001717,0.335970,0.020151,0.015653,0.061847,0.095684,0.002484,0.009815,0.015185,0.004869,0.019238,0.029763
LHC055,22,0.424944,2.093861,-0.689239,2.095774,-0.001913,0.405073,0.019871,0.010765,0.038854,0.097867,0.001702,0.006142,0.015470,0.003335,0.012038,0.030321
LHC056,4,0.153961,1.454876,-0.150914,1.455855,-0.000979,0.131749,0.022212,0.001355,0.008321,0.013641,0.000606,0.003719,0.006097,0.001187,0.007290,0.011951
LHC056,6,0.179811,1.653185,-0.203140,1.654385,-0.001200,0.157539,0.022272,0.001916,0.009908,0.014660,0.000855,0.004421,0.006541,0.001676,0.008665,0.012821
LHC056,8,0.210443,1.853354,-0.268194,1.854785,-0.001432,0.188112,0.022331,0.002566,0.012971,0.015794,0.001145,0.005788,0.007047,0.002244,0.011344,0.013813
LHC056,10,0.242935,2.028344,-0.318018,2.030026,-0.001682,0.220585,0.022351,0.003361,0.014671,0.018075,0.001501,0.006550,0.008070,0.002941,0.012838,0.015817
LHC056,12,0.278117,2.186072,-0.357132,2.188050,-0.001977,0.255871,0.022246,0.003694,0.013438,0.022694,0.001652,0.006010,0.010150,0.003238,0.011781,0.019894
LHC056,14,0.312684,2.288478,-0.351234,2.290748,-0.002270,0.290800,0.021884,0.003746,0.012229,0.021643,0.000837,0.002733,0.004837,0.001641,0.005357,0.009480
LHC056,16,0.356548,2.327382,-0.285824,2.329925,-0.002542,0.335320,0.021227,0.004457,0.013947,0.024897,0.000753,0.002357,0.004208,0.001477,0.004620,0.008248
LHC056,18,0.491881,1.989266,-0.058733,1.992711,-0.003445,0.472143,0.019738,0.020560,0.060082,0.049564,0.003250,0.009499,0.007836,0.006371,0.018618,0.015358
LHC056,20,0.566096,1.908351,-0.083462,1.912238,-0.003887,0.547003,0.019093,0.018002,0.056529,0.041683,0.002846,0.008936,0.006589,0.005577,0.017514,0.012914
LHC056,22,0.640348,1.897364,-0.170617,1.901420,-0.004057,0.621999,0.018349,0.018631,0.056899,0.057642,0.002945,0.008995,0.009113,0.005773,0.017631,0.017861
LHC057,4,0.143517,1.374804,-0.121201,1.375641,-0.000837,0.121057,0.022460,0.001458,0.009820,0.014999,0.000652,0.004390,0.006705,0.001278,0.008604,0.013142
LHC057,6,0.166538,1.558874,-0.175304,1.559918,-0.001044,0.144040,0.022497,0.001705,0.010432,0.016239,0.000761,0.004659,0.007253,0.001492,0.009132,0.014216
LHC057,8,0.194490,1.747666,-0.232654,1.748880,-0.001214,0.171872,0.022618,0.002299,0.012336,0.017624,0.001027,0.005511,0.007873,0.002013,0.010801,0.015431
LHC057,10,0.226241,1.926629,-0.292548,1.927989,-0.001360,0.203574,0.022667,0.003197,0.013616,0.016468,0.001428,0.006080,0.007354,0.002798,0.011917,0.014413
LHC057,12,0.257061,2.077551,-0.358330,2.079123,-0.001572,0.234483,0.022577,0.003787,0.014572,0.020410,0.001693,0.006516,0.009126,0.003319,0.012771,0.017887
LHC057,14,0.290713,2.209498,-0.430428,2.211251,-0.001753,0.268435,0.022278,0.003701,0.013310,0.025576,0.000827,0.002975,0.005717,0.001621,0.005832,0.011205
LHC057,16,0.323211,2.297671,-0.469928,2.299729,-0.002059,0.301383,0.021828,0.004000,0.014115,0.026273,0.000676,0.002386,0.004440,0.001325,0.004676,0.008703
LHC057,18,0.372078,2.115671,-0.667584,2.117515,-0.001843,0.351953,0.020125,0.011531,0.059275,0.123394,0.001823,0.009370,0.019506,0.003573,0.018366,0.038233
LHC057,20,0.458431,1.912827,-0.892177,1.915181,-0.002354,0.439278,0.019152,0.014404,0.058414,0.170826,0.002283,0.009257,0.027071,0.004474,0.018144,0.053059
LHC057,22,0.506916,1.933864,-1.007207,1.936256,-0.002392,0.488775,0.018140,0.016204,0.054679,0.180262,0.002562,0.008645,0.028501,0.005022,0.016945,0.055863
LHC058,4,0.109696,1.242373,-0.121416,1.243315,-0.000942,0.087636,0.022059,0.001373,0.008408,0.012829,0.000614,0.003760,0.005737,0.001204,0.007370,0.011245
LHC058,6,0.132092,1.440032,-0.176687,1.441223,-0.001190,0.110012,0.022080,0.001735,0.009643,0.015017,0.000775,0.004311,0.006713,0.001520,0.008449,0.013158
LHC058,8,0.160599,1.639201,-0.229515,1.640655,-0.001453,0.138445,0.022154,0.002343,0.011469,0.017328,0.001047,0.005126,0.007745,0.002052,0.010046,0.015179
LHC058,10,0.191489,1.825627,-0.283249,1.827356,-0.001729,0.169378,0.022112,0.003172,0.013293,0.018736,0.001417,0.005940,0.008372,0.002778,0.011642,0.016409
LHC058,12,0.224624,1.982239,-0.315346,1.984207,-0.001968,0.202720,0.021905,0.003550,0.013432,0.022555,0.001587,0.006004,0.010082,0.003111,0.011768,0.019760
LHC058,14,0.259097,2.099233,-0.322366,2.101360,-0.002128,0.237619,0.021478,0.003854,0.013243,0.021199,0.000891,0.003060,0.004899,0.001745,0.005998,0.009601
LHC058,16,0.281751,2.075129,-0.378385,2.077150,-0.002021,0.261251,0.020500,0.005055,0.022025,0.041943,0.000855,0.003726,0.007096,0.001676,0.007303,0.013907
LHC058,18,0.383962,1.923711,-0.422094,1.925861,-0.002150,0.365060,0.018902,0.026919,0.084225,0.126961,0.004255,0.013314,0.020069,0.008340,0.026095,0.039336
LHC058,20,0.507155,1.789287,-0.244838,1.792344,-0.003057,0.489406,0.017749,0.020134,0.065028,0.113355,0.003247,0.010486,0.018279,0.006363,0.020553,0.035827
LHC058,22,0.582484,1.778999,-0.243095,1.782774,-0.003775,0.564893,0.017591,0.015702,0.046334,0.078016,0.002482,0.007324,0.012332,0.004865,0.014356,0.024171
LHC059,4,0.098355,1.188178,-0.177726,1.188964,-0.000786,0.076345,0.022011,0.001148,0.008325,0.013447,0.000513,0.003721,0.006010,0.001006,0.007293,0.011779
LHC059,6,0.119673,1.388425,-0.233735,1.389464,-0.001039,0.097625,0.022048,0.001605,0.009419,0.014969,0.000718,0.004213,0.006695,0.001407,0.008257,0.013121
LHC059,8,0.146279,1.585825,-0.289548,1.587133,-0.001308,0.124247,0.022032,0.002283,0.011600,0.017080,0.001019,0.005177,0.007623,0.001997,0.010148,0.014941
LHC059,10,0.177143,1.776907,-0.341664,1.778501,-0.001594,0.155196,0.021947,0.003026,0.012908,0.018674,0.001353,0.005771,0.008349,0.002651,0.011311,0.016364
LHC059,12,0.210216,1.945549,-0.377105,1.947422,-0.001873,0.188441,0.021775,0.003348,0.012978,0.020256,0.001497,0.005803,0.009057,0.002934,0.011373,0.017751
LHC059,14,0.245044,2.075449,-0.383123,2.077548,-0.002099,0.223606,0.021437,0.003753,0.013017,0.021388,0.000839,0.002910,0.004782,0.001645,0.005704,0.009372
LHC059,16,0.282168,2.143343,-0.343703,2.145616,-0.002273,0.261264,0.020905,0.003561,0.012808,0.023621,0.000602,0.002165,0.003992,0.001180,0.004243,0.007825
LHC059,18,0.372053,1.917491,-0.345185,1.919813,-0.002322,0.352664,0.019388,0.013956,0.065025,0.081213,0.002206,0.010281,0.012840,0.004325,0.020150,0.025166
LHC059,20,0.489346,1.808324,-0.316207,1.811196,-0.002872,0.471324,0.018022,0.019113,0.056359,0.100235,0.003021,0.008909,0.015845,0.005922,0.017461,0.031055
LHC059,22,0.565531,1.773154,-0.278526,1.776776,-0.003622,0.547835,0.017696,0.016266,0.044373,0.083557,0.002572,0.007016,0.013212,0.005041,0.013752,0.025895
LHC060,4,0.092353,1.115387,-0.267271,1.116161,-0.000774,0.070753,0.021600,0.001257,0.008626,0.013369,0.000602,0.004131,0.006403,0.001180,0.008097,0.012549
LHC060,6,0.111911,1.311457,-0.324786,1.312520,-0.001062,0.090407,0.021503,0.001306,0.008429,0.010572,0.000584,0.003768,0.004725,0.001145,0.007385,0.009262
LHC060,8,0.136927,1.504429,-0.386964,1.505724,-0.001295,0.115609,0.021318,0.001615,0.009918,0.015524,0.000974,0.005983,0.009364,0.001909,0.011726,0.018353
LHC060,10,0.164242,1.671988,-0.418687,1.673532,-0.001544,0.143110,0.021132,0.002280,0.011620,0.015618,0.001019,0.005193,0.006980,0.001998,0.010179,0.013682
LHC060,12,0.195252,1.800191,-0.429543,1.801949,-0.001759,0.174629,0.020623,0.003270,0.014129,0.022004,0.001462,0.006317,0.009838,0.002866,0.012381,0.019282
LHC060,14,0.281832,1.744964,-0.288972,1.747162,-0.002198,0.262598,0.019235,0.007352,0.033045,0.030744,0.001644,0.007388,0.006873,0.003222,0.014481,0.013472
LHC060,16,0.358214,1.652287,-0.197638,1.655054,-0.002767,0.339787,0.018427,0.008640,0.031975,0.034511,0.001579,0.005842,0.006306,0.003094,0.011451,0.012359
LHC060,18,0.434572,1.605588,-0.236474,1.608724,-0.003136,0.416889,0.017684,0.013300,0.047583,0.093864,0.002103,0.007523,0.014840,0.004121,0.014745,0.029087
LHC060,20,0.512280,1.503121,-0.364494,1.506435,-0.003314,0.495270,0.017010,0.014397,0.047765,0.136478,0.002276,0.007552,0.021578,0.004461,0.014802,0.042293
LHC060,22,0.595498,1.545768,-0.582214,1.549118,-0.003350,0.579142,0.016356,0.021388,0.059948,0.128369,0.003382,0.009478,0.020296,0.006628,0.018577,0.039780
LHC061,4,0.147333,1.417475,-0.123213,1.418518,-0.001042,0.125308,0.022026,0.001518,0.007957,0.012622,0.000678,0.003557,0.005642,0.001330,0.006971,0.011058
LHC061,6,0.171777,1.607915,-0.172772,1.609183,-0.001268,0.149701,0.022076,0.001945,0.010524,0.013829,0.000869,0.004701,0.006177,0.001703,0.009215,0.012108
LHC061,8,0.201530,1.800745,-0.232103,1.802221,-0.001476,0.179450,0.022079,0.002450,0.012586,0.016218,0.001094,0.005619,0.007240,0.002143,0.011013,0.014191
LHC061,10,0.235552,1.984435,-0.287099,1.986125,-0.001690,0.213464,0.022088,0.003266,0.014394,0.017298,0.001458,0.006426,0.007723,0.002858,0.012595,0.015137
LHC061,12,0.269552,2.129464,-0.309547,2.131402,-0.001937,0.247621,0.021931,0.003370,0.013198,0.020008,0.001504,0.005892,0.008932,0.002948,0.011549,0.017508
LHC061,14,0.304266,2.215255,-0.290129,2.217461,-0.002205,0.282824,0.021443,0.003741,0.012416,0.019531,0.000836,0.002776,0.004367,0.001639,0.005441,0.008559
LHC061,16,0.424316,1.975026,-0.049371,1.977945,-0.002919,0.404459,0.019856,0.015242,0.056057,0.040283,0.001515,0.005570,0.004003,0.002968,0.010917,0.007845
LHC061,18,0.485593,1.823204,-0.016930,1.826695,-0.003491,0.466263,0.019330,0.015104,0.046282,0.047241,0.002388,0.007316,0.007468,0.004680,0.014340,0.014636
LHC061,20,0.559521,1.814609,-0.102830,1.818268,-0.003659,0.540898,0.018623,0.014814,0.045179,0.054006,0.002342,0.007143,0.008539,0.004591,0.014001,0.016736
LHC061,22,0.639420,1.814951,-0.179235,1.818940,-0.003989,0.621878,0.017543,0.027701,0.063602,0.067515,0.004380,0.010056,0.010674,0.008584,0.019709,0.020922
LHC062,4,0.078468,1.013544,-0.215334,1.014247,-0.000703,0.056785,0.021683,0.001077,0.008094,0.013620,0.000481,0.003619,0.006090,0.000944,0.007093,0.011936
LHC062,6,0.097023,1.210920,-0.272321,1.211867,-0.000947,0.075387,0.021636,0.001428,0.009101,0.015277,0.000638,0.004067,0.006826,0.001251,0.007970,0.013379
LHC062,8,0.120019,1.404818,-0.329351,1.406019,-0.001200,0.098488,0.021531,0.002116,0.011026,0.017094,0.000946,0.004930,0.007643,0.001854,0.009663,0.014981
LHC062,10,0.147634,1.594724,-0.372019,1.596181,-0.001457,0.126212,0.021423,0.002618,0.012524,0.017613,0.001170,0.005595,0.007868,0.002292,0.010966,0.015421
LHC062,12,0.178423,1.756727,-0.393734,1.758450,-0.001723,0.157116,0.021308,0.003110,0.013326,0.020328,0.001388,0.005947,0.009072,0.002720,0.011657,0.017780
LHC062,14,0.212397,1.882783,-0.383725,1.884781,-0.001998,0.191331,0.021067,0.003868,0.013763,0.020962,0.000865,0.003077,0.004686,0.001695,0.006031,0.009185
LHC062,16,0.313485,1.808287,-0.229363,1.810880,-0.002593,0.293589,0.019896,0.008069,0.034229,0.032479,0.001364,0.005784,0.005488,0.002672,0.011337,0.010757
LHC062,18,0.394776,1.727081,-0.154789,1.730222,-0.003141,0.375393,0.019383,0.011231,0.033226,0.034554,0.001775,0.005252,0.005462,0.003480,0.010294,0.010706
LHC062,20,0.485336,1.780721,-0.208785,1.784241,-0.003520,0.466281,0.019054,0.016730,0.048798,0.042888,0.002645,0.007714,0.006780,0.005184,0.015120,0.013289
LHC062,22,0.549445,1.779947,-0.265867,1.783740,-0.003792,0.530889,0.018555,0.013390,0.034934,0.040235,0.002117,0.005522,0.006361,0.004149,0.010824,0.012467
LHC063,4,0.109129,1.239816,-0.216289,1.240412,-0.000596,0.086949,0.022180,0.001325,0.008288,0.013406,0.000592,0.003704,0.005991,0.001161,0.007259,0.011742
LHC063,6,0.131257,1.436853,-0.270867,1.437670,-0.000817,0.108912,0.022345,0.001714,0.010427,0.013908,0.000765,0.004652,0.006205,0.001499,0.009118,0.012163
LHC063,8,0.157671,1.627371,-0.324591,1.628392,-0.001020,0.135285,0.022386,0.002291,0.012340,0.015958,0.001024,0.005516,0.007133,0.002007,0.010811,0.013981
LHC063,10,0.187859,1.807969,-0.371537,1.809240,-0.001271,0.165431,0.022428,0.003108,0.014511,0.016617,0.001388,0.006480,0.007421,0.002721,0.012701,0.014545
LHC063,12,0.220831,1.971219,-0.415855,1.972756,-0.001537,0.198509,0.022322,0.003448,0.013766,0.020772,0.001541,0.006151,0.009282,0.003020,0.012057,0.018193
LHC063,14,0.254491,2.087262,-0.447262,2.089049,-0.001787,0.232508,0.021983,0.003391,0.012568,0.020097,0.000758,0.002810,0.004494,0.001486,0.005508,0.008808
LHC063,16,0.287770,2.145348,-0.450336,2.147375,-0.002028,0.266284,0.021485,0.003985,0.013524,0.027887,0.000682,0.002316,0.004776,0.001338,0.004539,0.009360
LHC063,18,0.343148,2.015348,-0.627414,2.017136,-0.001788,0.323055,0.020093,0.008684,0.046020,0.118616,0.001414,0.007493,0.019313,0.002771,0.014686,0.037853
LHC063,20,0.399916,2.012645,-0.691093,2.014542,-0.001896,0.380354,0.019561,0.015373,0.050365,0.085925,0.002430,0.007963,0.013584,0.004764,0.015607,0.026625
LHC063,22,0.481884,1.872017,-0.873517,1.874538,-0.002521,0.463202,0.018682,0.016019,0.053479,0.152079,0.002533,0.008456,0.024046,0.004964,0.016574,0.047131
LHC064,4,0.082729,0.991188,-0.264364,0.991645,-0.000457,0.060930,0.021799,0.001188,0.008417,0.013177,0.000531,0.003762,0.005890,0.001041,0.007374,0.011544
LHC064,6,0.100244,1.190313,-0.317908,1.190951,-0.000638,0.078258,0.021985,0.001496,0.009435,0.014427,0.000667,0.004209,0.006437,0.001308,0.008250,0.012616
LHC064,8,0.122338,1.384198,-0.374212,1.385041,-0.000843,0.100266,0.022072,0.002220,0.012123,0.016115,0.000991,0.005409,0.007191,0.001942,0.010603,0.014094
LHC064,10,0.148926,1.576643,-0.411689,1.577717,-0.001073,0.126704,0.022222,0.003078,0.015244,0.016056,0.001375,0.006810,0.007173,0.002695,0.013347,0.014058
LHC064,12,0.179480,1.757769,-0.452583,1.759104,-0.001335,0.157194,0.022287,0.003325,0.013313,0.020250,0.001487,0.005953,0.009055,0.002915,0.011668,0.017748
LHC064,14,0.212673,1.921629,-0.487174,1.923200,-0.001571,0.190422,0.022251,0.003087,0.011440,0.019154,0.000690,0.002557,0.004281,0.001352,0.005012,0.008391
LHC064,16,0.245410,2.037936,-0.515233,2.039668,-0.001732,0.223223,0.022187,0.003485,0.013282,0.022742,0.000589,0.002245,0.003844,0.001154,0.004400,0.007534
LHC064,18,0.307578,2.023703,-0.711918,2.025255,-0.001552,0.286322,0.021256,0.011644,0.042919,0.082766,0.001850,0.006819,0.013150,0.003626,0.013366,0.025774
LHC064,20,0.368806,2.073717,-0.761156,2.075498,-0.001781,0.348196,0.020610,0.011186,0.041677,0.089829,0.001769,0.006590,0.014203,0.003467,0.012916,0.027838
LHC064,22,0.432506,2.110660,-0.778891,2.112641,-0.001981,0.412457,0.020049,0.009704,0.035486,0.072306,0.001534,0.005609,0.011430,0.003007,0.010994,0.022402
LHC065,4,0.099808,1.190897,-0.164347,1.191561,-0.000663,0.077877,0.021931,0.001214,0.008403,0.013142,0.000542,0.003750,0.005865,0.001062,0.007349,0.011495
LHC065,6,0.121538,1.388523,-0.221428,1.389409,-0.000887,0.099551,0.021987,0.001681,0.010430,0.013793,0.000751,0.004661,0.006163,0.001472,0.009135,0.012080
LHC065,8,0.147908,1.579339,-0.274228,1.580429,-0.001090,0.125895,0.022013,0.002561,0.013491,0.016423,0.001145,0.006030,0.007340,0.002243,0.011819,0.014387
LHC065,10,0.177841,1.760046,-0.330122,1.761350,-0.001305,0.155878,0.021963,0.003271,0.014315,0.019208,0.001463,0.006402,0.008590,0.002867,0.012548,0.016837
LHC065,12,0.210795,1.918829,-0.379398,1.920347,-0.001518,0.189017,0.021778,0.003500,0.013071,0.021161,0.001565,0.005844,0.009461,0.003067,0.011454,0.018543
LHC065,14,0.242294,2.017111,-0.397458,2.018802,-0.001691,0.220949,0.021344,0.003686,0.013326,0.021641,0.000824,0.002979,0.004838,0.001615,0.005839,0.009482
LHC065,16,0.278298,2.063883,-0.386765,2.065824,-0.001941,0.257573,0.020725,0.004251,0.015503,0.026498,0.000732,0.002668,0.004561,0.001434,0.005230,0.008939
LHC065,18,0.339813,1.845126,-0.484031,1.846861,-0.001735,0.320973,0.018841,0.010689,0.054053,0.130895,0.001690,0.008545,0.020693,0.003312,0.016749,0.040559
LHC065,20,0.419765,1.764039,-0.768797,1.766220,-0.002181,0.401162,0.018603,0.012346,0.047388,0.139325,0.001974,0.007576,0.022275,0.003869,0.014850,0.043660
LHC065,22,0.483313,1.777787,-0.844705,1.780250,-0.002463,0.465487,0.017826,0.013466,0.048010,0.126297,0.002146,0.007650,0.020125,0.004206,0.014994,0.039444
LHC066,4,0.077818,0.980247,-0.048816,0.981107,-0.000860,0.055991,0.021827,0.001233,0.007429,0.012854,0.000551,0.003317,0.005739,0.001079,0.006502,0.011249
LHC066,6,0.096337,1.179278,-0.103540,1.180388,-0.001110,0.074448,0.021889,0.001489,0.008970,0.012760,0.000665,0.004009,0.005702,0.001304,0.007857,0.011177
